TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,timestamp,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3
3.119,20.865,13.667,351.609,1.527,24.613,395.0,651.615,1891,587.846,24.913,2.855,2023-07-02 21:20:05,6.499,84.822,13.159,2453.11,990.725,1.591,52.1,68.0,222.0,28.891,7.58,10.293,49.991,0.12,11.307,59.823,11.162,1096.74
3.013,20.869,13.775,352.885,1.527,24.629,417.0,640.206,1896,589.53,25.044,2.564,2023-07-02 21:22:04,7.263,69.901,13.141,2382.39,990.723,0.737,22.13,66.9,238.0,28.911,6.329,10.059,49.888,0.05,11.294,58.849,11.152,1088.03
3.419,20.868,11.707,320.697,1.527,24.646,424.0,636.626,1876,591.346,24.864,3.343,2023-07-02 21:24:06,6.528,47.906,13.148,2360.49,990.71,1.765,-16.67,72.1,242.0,28.942,4.162,9.866,49.858,0.01,11.298,62.041,8.963,985.944
2.268,20.869,9.827,312.171,1.526,24.66,441.0,628.867,1884,589.952,24.305,1.223,2023-07-02 21:26:07,6.015,55.017,13.155,2299.28,990.706,0.351,-65.94,65.9,256.0,28.957,2.596,9.667,49.838,-0.02,11.302,59.649,8.766,962.184
1.657,20.869,9.847,326.437,1.525,24.668,441.0,630.361,1872,588.731,23.923,0.264,2023-07-02 21:28:07,6.924,57.376,13.168,2293.73,990.706,0.164,-39.52,74.0,258.0,28.963,0.942,9.56,49.856,0.05,11.312,65.452,9.465,1019.95
2.605,20.862,11.762,345.759,1.526,24.67,430.0,643.167,1887,590.343,23.84,1.545,2023-07-02 21:30:07,6.598,63.888,13.199,2300.89,990.728,0.775,16.76,73.2,256.0,28.965,3.627,9.54,49.953,0.1,11.335,60.589,10.222,1067.26
2.312,20.861,10.266,325.191,1.527,24.676,421.0,653.512,1852,593.793,23.955,1.125,2023-07-02 21:32:08,6.64,49.988,13.215,2305.26,990.749,0.615,72.01,72.3,255.0,28.978,3.855,9.466,49.986,0.14,11.346,60.246,9.017,1002.57
1.947,20.863,11.857,332.452,1.527,24.68,437.0,655.761,1888,594.046,23.943,0.705,2023-07-02 21:34:08,6.714,67.161,13.215,2206.18,990.772,0.171,71.51,69.8,279.0,28.993,4.542,9.395,49.975,0.09,11.346,57.866,11.213,1027.55
2.669,20.861,11.515,337.457,1.527,24.685,436.0,659.138,1880,593.829,23.883,1.931,2023-07-02 21:36:08,6.961,52.868,13.223,2199.75,990.776,1.547,48.9,67.4,280.0,29.004,3.893,9.302,49.984,0.05,11.351,57.328,9.777,1065.64
2.49,20.861,11.159,330.849,1.527,24.691,431.0,661.472,1887,592.691,23.871,1.902,2023-07-02 21:38:09,6.496,66.451,13.224,2214.3,990.76,0.422,21.43,65.0,277.0,28.993,3.226,9.301,49.972,0.02,11.353,59.003,9.831,1044.57
3.22,20.866,12.883,325.838,1.526,24.69,449.0,657.448,1853,592.057,23.62,2.811,2023-07-02 21:40:09,6.316,68.49,13.205,2139.25,990.746,1.69,7.14,81.7,295.0,28.994,5.009,9.262,49.914,-0.02,11.338,57.279,10.227,1011.92
2.648,20.861,12.732,343.795,1.526,24.689,447.0,668.903,1874,592.813,23.676,1.703,2023-07-02 21:42:08,7.22,56.495,13.223,2100.59,990.78,0.604,24.38,79.3,305.0,29.002,4.016,9.349,49.974,-0.01,11.351,59.15,10.708,1063.85
2.519,20.861,11.196,329.363,1.526,24.694,444.0,677.577,1854,590.257,23.703,1.72,2023-07-02 21:44:10,7.057,62.024,13.222,2080.79,990.799,0.449,48.17,76.2,310.0,29.005,3.486,9.364,49.954,0.01,11.35,54.643,9.613,1024.54
2.624,20.866,14.72,402.448,1.527,24.694,548.0,634.776,1868,588.612,24.436,2.884,2023-07-02 21:46:10,8.572,81.241,13.261,1720.02,990.826,0.403,-40.95,76.2,409.0,28.995,5.24,9.394,50.081,0.11,11.379,52.664,12.678,1249.54
2.56,20.872,16.249,420.543,1.528,24.686,622.0,599.286,1895,586.096,24.743,1.784,2023-07-02 21:48:10,8.635,91.482,13.265,1495.6,990.846,0.865,-195.94,91.9,477.0,28.994,7.007,9.428,50.12,0.08,11.383,53.232,14.149,1295.85
2.678,20.866,12.512,377.767,1.527,24.671,609.0,602.602,1888,582.662,24.991,2.109,2023-07-02 21:50:11,7.622,66.047,13.285,1547.41,990.866,1.056,-224.39,60.4,460.0,28.95,3.273,9.444,50.23,0.12,11.398,52.438,10.682,1160.2
2.7,20.868,16.331,403.32,1.527,24.65,577.0,621.018,1884,580.069,24.622,2.22,2023-07-02 21:52:10,8.722,86.54,13.272,1629.56,990.902,1.24,-61.8,57.3,435.0,28.938,7.616,9.435,50.247,0.06,11.389,52.136,14.096,1235.87
2.753,20.868,14.935,370.143,1.526,24.64,578.0,625.137,1871,578.49,24.35,2.941,2023-07-02 21:54:11,7.959,81.671,13.293,1610.73,990.948,0.503,85.15,66.4,441.0,28.906,7.145,9.47,50.349,0.04,11.405,53.466,12.797,1146.46
2.209,20.867,12.83,373.918,1.526,24.632,529.0,643.924,1869,579.641,25.356,1.603,2023-07-02 21:56:11,8.396,65.172,13.366,1781.37,990.961,0.975,124.88,83.9,391.0,28.879,4.017,9.722,50.613,0.16,11.46,56.692,11.617,1144.15
3.316,20.87,12.269,337.862,1.523,24.606,651.0,618.947,1882,563.868,24.052,3.376,2023-07-02 21:58:12,7.433,56.235,12.995,1294.56,990.994,1.013,22.96,86.7,546.0,28.838,4.251,10.344,49.483,-0.4,11.188,56.657,9.298,1051.25
3.113,20.881,11.769,314.512,1.514,24.514,872.0,540.172,1891,526.954,18.843,3.436,2023-07-02 22:00:13,6.785,57.671,12.277,490.293,991.008,1.004,-213.59,86.2,664.0,28.742,5.482,11.558,47.481,-1.84,10.68,53.937,9.308,961.645
3.227,20.892,11.064,309.523,1.503,24.322,963.0,476.004,1875,477.49,11.734,2.478,2023-07-02 22:02:12,5.951,54.378,11.98,168.491,991.036,0.505,-478.13,66.9,711.0,28.585,5.161,13.207,47.09,-2.83,10.477,53.828,8.656,958.265
2.134,20.898,8.834,289.783,1.493,24.129,976.0,440.667,1873,438.853,6.046,0.848,2023-07-02 22:04:13,5.696,47.386,11.833,67.916,991.083,0.25,-526.01,62.0,724.0,28.346,2.117,15.141,47.176,-2.38,10.382,54.804,7.919,894.996
3.712,20.906,10.642,286.982,1.487,23.946,979.0,428.764,1900,413.02,3.884,3.675,2023-07-02 22:06:12,5.649,48.293,11.715,49.62,991.136,1.638,-337.99,64.2,728.0,28.183,7.107,16.688,47.326,-1.33,10.308,54.528,7.416,895.896
3.632,20.913,9.693,248.17,1.484,23.781,979.0,421.92,1877,401.348,3.771,2.367,2023-07-02 22:08:13,4.736,46.213,11.584,10.721,991.152,0.82,-140.07,62.2,769.0,27.984,4.792,18.286,47.386,-0.71,10.225,54.719,7.209,770.657
2.897,20.914,7.798,264.43,1.483,23.631,980.0,417.773,1900,387.955,6.358,1.734,2023-07-02 22:10:13,4.673,36.918,11.51,11.335,991.197,0.763,-63.21,63.1,773.0,27.816,3.414,19.641,47.582,-0.56,10.18,55.002,6.125,811.105
3.919,20.92,9.022,252.487,1.481,23.504,980.0,418.748,1893,376.217,9.889,3.134,2023-07-02 22:12:12,4.55,42.79,11.45,9.858,991.221,1.82,-26.35,71.1,775.0,27.702,4.643,20.806,47.761,-0.45,10.144,55.975,6.318,793.199
2.886,20.93,6.346,215.179,1.475,23.352,981.0,416.763,1895,371.524,13.09,1.762,2023-07-02 22:14:14,3.594,30.975,11.233,1.126,991.265,1.588,-11.99,68.1,825.0,27.556,2.281,21.996,47.514,-0.59,10.005,57.353,5.038,669.012
3.655,20.928,8.474,231.304,1.475,23.208,980.0,420.565,1872,355.472,15.756,2.581,2023-07-02 22:16:14,4.218,44.33,11.154,0.141,991.303,1.489,4.18,65.1,795.0,27.38,4.374,23.228,47.676,-0.65,9.957,55.141,6.159,727.265
4.101,20.93,9.201,228.592,1.478,23.076,974.0,424.922,1868,341.549,19.095,4.318,2023-07-02 22:18:15,4.192,37.356,11.166,16.361,991.341,1.249,17.0,63.2,796.0,27.234,6.161,24.243,48.099,-0.48,9.97,55.912,6.283,708.312
3.756,20.936,9.65,228.767,1.472,22.953,967.0,422.932,1859,325.278,22.222,2.271,2023-07-02 22:20:15,4.193,39.099,11.03,2.54,991.361,1.897,19.71,68.4,794.0,27.111,5.809,25.281,48.023,-0.31,9.884,56.252,6.949,707.888
4.881,20.933,8.307,223.497,1.467,22.807,964.0,424.559,1872,315.356,24.879,3.772,2023-07-02 22:22:14,3.25,35.643,11.069,1.884,991.419,1.461,11.32,61.4,841.0,26.923,6.568,25.987,48.576,-0.23,9.915,55.511,4.89,699.808
2.726,20.941,6.121,195.765,1.461,22.686,959.0,421.609,1860,315.468,27.288,0.994,2023-07-02 22:24:17,3.547,31.59,10.993,0.245,991.42,0.548,-3.73,66.3,827.0,26.767,2.457,26.884,48.687,-0.24,9.869,56.574,4.969,607.293
3.694,20.947,6.048,190.849,1.456,22.596,954.0,420.053,1866,309.994,30.322,1.473,2023-07-02 22:26:17,3.184,27.557,11.057,10.398,991.469,1.422,-13.5,62.1,846.0,26.706,3.615,27.632,49.16,0.02,9.914,56.779,4.349,604.38
3.728,20.949,8.031,216.058,1.452,22.517,952.0,420.484,1862,312.225,33.688,1.942,2023-07-02 22:28:17,3.751,44.065,11.033,16.949,991.503,0.824,-11.79,63.4,816.0,26.613,4.119,28.098,49.318,0.01,9.9,57.743,5.852,671.347
4.404,20.958,6.625,189.03,1.446,22.426,949.0,422.152,1853,321.962,36.355,2.682,2023-07-02 22:30:18,3.3,23.391,10.823,2.363,991.561,0.576,-0.71,70.3,839.0,26.529,3.299,28.673,48.903,-0.21,9.766,56.447,4.146,587.924
4.795,20.951,8.305,199.304,1.442,22.343,947.0,430.018,1883,304.308,37.965,4.279,2023-07-02 22:32:18,3.415,27.302,10.863,5.182,991.568,1.739,25.64,67.0,832.0,26.444,5.016,29.199,49.285,-0.36,9.796,56.228,4.826,613.079
4.934,20.944,6.521,171.74,1.436,22.227,948.0,434.363,1868,289.385,39.314,2.728,2023-07-02 22:34:18,2.778,22.694,10.636,6.952,991.601,1.575,39.94,65.7,854.0,26.284,3.431,29.089,48.89,-0.65,9.653,55.239,3.7,529.584
3.845,20.945,5.147,173.406,1.432,22.113,951.0,439.814,1883,280.925,38.918,1.577,2023-07-02 22:36:18,2.504,18.731,10.395,12.516,991.582,0.802,48.28,72.2,860.0,26.205,2.582,28.842,48.446,-0.79,9.503,56.024,3.422,544.124
4.27,20.952,5.395,167.348,1.425,22.002,952.0,431.674,1870,268.802,35.407,1.638,2023-07-02 22:38:19,2.747,15.353,10.194,5.259,991.636,0.991,12.68,79.5,863.0,26.102,3.698,28.863,48.125,-1.21,9.379,56.19,3.343,516.537
3.927,20.953,3.996,155.986,1.422,21.915,952.0,433.897,1876,263.37,34.198,1.52,2023-07-02 22:40:18,2.279,13.844,10.024,1.183,991.642,0.546,-4.56,66.9,880.0,26.009,3.198,28.948,47.835,-1.04,9.276,55.384,2.601,487.227
3.67,20.944,4.975,165.136,1.419,21.827,951.0,436.644,1868,251.7,35.08,1.667,2023-07-02 22:42:18,2.51,21.591,10.056,6.215,991.646,0.312,-4.58,88.0,873.0,25.872,3.124,29.247,48.199,-0.69,9.299,62.535,3.563,520.976
4.198,20.942,6.611,179.523,1.421,21.723,947.0,453.988,1888,257.078,39.318,1.737,2023-07-02 22:44:20,2.899,26.138,10.572,196.983,991.702,1.152,55.43,93.1,850.0,25.738,3.343,29.838,50.21,0.64,9.629,62.981,4.281,546.479
4.599,20.942,5.093,154.141,1.423,21.7,944.0,476.271,1899,280.309,46.117,2.509,2023-07-02 22:46:19,1.98,22.931,10.942,303.874,991.733,0.78,114.12,83.5,823.0,25.705,4.514,29.969,51.521,1.66,9.868,69.576,2.882,481.044
3.365,20.941,4.992,178.647,1.424,21.749,942.0,484.444,1865,309.66,52.738,2.523,2023-07-02 22:48:19,2.913,21.576,11.163,363.7,991.768,0.089,130.69,80.0,787.0,25.726,2.872,29.551,52.127,1.91,10.012,69.048,3.614,567.109
5.083,20.931,6.576,167.776,1.425,21.843,879.0,542.563,1868,338.761,60.831,3.303,2023-07-02 22:50:20,2.816,22.588,11.632,458.798,991.763,1.579,211.77,82.8,742.0,25.839,4.938,29.111,53.46,1.88,10.324,58.064,3.726,523.086
3.546,20.93,4.688,165.941,1.422,21.94,862.0,550.995,1893,362.943,66.574,0.737,2023-07-02 22:52:21,2.773,20.003,11.766,537.659,991.738,0.287,238.55,64.5,711.0,25.96,2.418,28.004,53.617,1.57,10.413,53.815,3.277,519.712
4.872,20.93,5.549,160.44,1.421,22.041,856.0,544.184,1884,382.939,69.675,2.555,2023-07-02 22:54:20,2.226,20.697,11.912,627.878,991.781,1.318,163.15,61.8,695.0,26.08,3.591,26.714,53.802,1.37,10.51,53.892,3.27,517.568
5.392,20.926,6.287,155.347,1.418,22.149,846.0,545.973,1869,398.234,71.046,3.102,2023-07-02 22:56:21,2.054,21.797,12.066,708.402,991.813,1.547,29.98,68.1,688.0,26.19,4.458,25.394,53.994,0.83,10.613,53.807,2.973,486.494
4.509,20.921,4.93,162.342,1.415,22.247,851.0,543.673,1857,409.446,70.837,2.664,2023-07-02 22:58:21,2.126,21.046,12.109,740.233,991.825,1.11,-36.26,65.1,689.0,26.287,3.028,24.026,53.826,0.68,10.639,52.872,3.001,502.371
3.159,20.913,5.558,187.571,1.412,22.343,848.0,546.189,1877,417.324,69.595,0.822,2023-07-02 23:00:21,3.137,30.125,12.228,768.739,991.841,0.127,9.57,66.1,695.0,26.436,2.451,22.865,53.932,0.59,10.719,52.693,4.396,576.674
5.001,20.91,7.025,179.25,1.409,22.429,838.0,547.711,1883,424.466,67.795,3.261,2023-07-02 23:02:22,2.648,29.029,12.353,812.892,991.843,1.67,4.52,61.9,704.0,26.57,5.944,21.81,54.09,0.55,10.804,52.12,3.781,559.845
4.669,20.911,6.262,173.698,1.408,22.514,825.0,551.344,1873,429.961,65.266,2.993,2023-07-02 23:04:23,2.254,32.708,12.402,855.073,991.87,1.94,21.27,64.2,697.0,26.669,4.398,20.746,53.987,0.55,10.836,53.159,3.798,530.15
4.578,20.904,4.062,168.089,1.408,22.581,813.0,558.245,1876,433.369,62.458,0.881,2023-07-02 23:06:23,1.878,20.186,12.467,885.117,991.912,0.761,33.61,63.9,687.0,26.703,2.495,19.765,54.0,0.46,10.88,53.675,2.578,520.45
4.691,20.9,5.625,170.407,1.407,22.646,802.0,563.002,1887,437.241,59.941,2.387,2023-07-02 23:08:22,2.536,22.074,12.574,914.729,991.935,1.285,43.35,70.3,676.0,26.787,4.053,18.988,54.166,0.42,10.954,53.33,3.496,523.893
5.278,20.895,6.449,160.74,1.409,22.711,795.0,568.294,1878,439.871,57.266,3.593,2023-07-02 23:10:23,2.219,27.122,12.638,926.91,991.947,1.737,45.63,77.3,671.0,26.867,4.685,18.182,54.18,0.46,10.998,52.235,3.505,499.093
4.743,20.896,6.31,167.73,1.409,22.764,778.0,572.101,1870,441.604,54.61,2.854,2023-07-02 23:12:22,2.189,31.689,12.675,988.02,991.955,2.634,39.54,60.3,649.0,26.957,4.018,17.414,54.136,0.41,11.023,52.18,3.803,522.102
3.292,20.893,4.392,168.445,1.41,22.807,761.0,578.316,1877,443.104,51.815,1.091,2023-07-02 23:14:24,2.595,15.827,12.706,1041.62,991.965,1.066,40.31,62.2,629.0,27.024,1.347,16.718,54.103,0.25,11.043,52.237,3.246,534.404
5.322,20.891,5.023,144.319,1.411,22.85,740.0,592.814,1883,444.618,49.051,2.111,2023-07-02 23:16:23,1.993,13.289,12.691,1079.57,991.98,1.427,64.93,59.2,616.0,27.079,3.952,16.038,53.911,0.12,11.031,51.627,2.547,446.955
4.478,20.89,5.472,162.126,1.414,22.899,726.0,600.331,1922,446.907,46.907,2.107,2023-07-02 23:18:23,2.63,20.101,12.727,1114.37,991.995,1.407,82.73,61.1,603.0,27.137,2.345,15.403,53.879,0.06,11.055,52.204,3.213,503.891
2.068,20.891,3.589,162.06,1.416,22.938,719.0,601.271,1881,448.709,44.923,0.241,2023-07-02 23:20:24,2.434,15.0,12.757,1142.09,991.988,0.161,64.25,66.4,593.0,27.161,0.902,14.771,53.857,0.1,11.076,51.731,3.176,508.822
2.988,20.893,4.643,174.201,1.42,22.973,699.0,603.497,1864,451.194,43.434,1.231,2023-07-02 23:22:24,2.636,24.956,12.811,1220.22,991.994,0.319,28.12,61.6,567.0,27.193,1.693,14.274,53.934,0.21,11.114,52.172,3.611,555.456
3.397,20.884,5.247,181.406,1.423,23.006,634.0,610.185,1885,454.585,42.446,2.055,2023-07-02 23:24:26,2.844,21.297,12.854,1503.21,992.014,1.704,25.56,64.4,474.0,27.202,2.327,13.767,53.979,0.25,11.144,51.744,3.847,568.819
3.347,20.884,4.838,169.355,1.425,23.038,587.0,617.593,1891,458.207,41.731,1.462,2023-07-02 23:26:25,2.877,18.362,12.917,1698.09,992.039,0.731,46.79,58.2,415.0,27.224,2.425,13.397,54.097,0.31,11.189,51.779,3.498,523.0
5.028,20.879,4.784,157.322,1.428,23.073,540.0,636.65,1888,461.626,41.264,2.434,2023-07-02 23:28:24,2.022,22.837,12.977,1856.28,992.038,0.975,85.68,59.2,370.0,27.279,2.915,13.04,54.198,0.33,11.232,52.15,2.684,479.616
4.717,20.878,5.336,164.551,1.433,23.092,513.0,647.553,1884,464.91,41.264,2.565,2023-07-02 23:30:25,2.223,19.38,13.027,1945.21,992.083,0.993,107.21,64.2,345.0,27.304,2.994,12.723,54.306,0.34,11.267,51.802,3.006,511.191
4.387,20.879,6.612,156.014,1.435,23.114,501.0,648.889,1899,467.838,41.33,3.059,2023-07-02 23:32:25,2.57,23.88,13.078,2000.83,992.098,1.889,92.49,59.1,330.0,27.327,4.556,12.479,54.416,0.31,11.304,52.05,4.011,478.203
2.703,20.874,3.555,152.264,1.437,23.134,477.0,656.288,1876,470.604,41.272,0.517,2023-07-02 23:34:26,2.248,17.95,13.116,2091.08,992.068,0.383,55.22,61.6,307.0,27.367,1.509,12.244,54.484,0.29,11.331,52.516,2.745,480.612
4.231,20.874,4.477,153.883,1.44,23.154,462.0,660.945,1862,473.079,41.173,2.016,2023-07-02 23:36:26,2.031,21.379,13.194,2148.68,992.042,0.673,34.25,75.6,293.0,27.385,2.504,12.093,54.696,0.31,11.388,53.049,2.926,479.403
4.568,20.87,4.899,150.838,1.443,23.163,438.0,684.915,1895,478.581,42.607,1.772,2023-07-02 23:38:27,2.179,16.757,13.406,2177.49,992.115,0.834,87.83,70.4,286.0,27.399,2.256,12.354,55.43,0.64,11.547,55.606,2.984,466.665
4.691,20.874,3.686,134.465,1.443,23.173,533.0,667.935,1880,475.763,41.794,2.13,2023-07-02 23:40:26,1.871,14.675,13.124,1756.22,992.101,1.5,57.85,73.0,400.0,27.415,2.42,12.501,54.389,0.2,11.336,54.49,2.119,417.144
4.669,20.876,4.369,144.517,1.444,23.173,623.0,647.798,1874,465.223,38.251,2.161,2023-07-02 23:42:27,1.908,17.738,12.802,1390.0,992.105,0.944,-37.2,83.1,511.0,27.428,2.195,12.42,53.259,-0.76,11.101,58.555,2.684,453.884
2.549,20.88,3.145,143.918,1.443,23.167,684.0,623.29,1887,451.618,33.745,0.51,2023-07-02 23:44:27,1.942,15.006,12.55,1193.26,992.111,0.366,-159.02,58.9,576.0,27.452,0.514,12.402,52.405,-1.7,10.919,52.961,2.587,459.208
3.888,20.884,4.836,149.365,1.443,23.154,717.0,609.433,1915,441.895,30.962,1.426,2023-07-02 23:46:28,2.403,21.511,12.561,1091.21,992.104,1.109,-176.0,62.6,612.0,27.423,3.55,12.656,52.48,-1.29,10.926,52.67,3.367,469.71
3.96,20.885,3.209,128.482,1.445,23.14,739.0,597.838,1883,435.271,29.861,0.776,2023-07-02 23:48:28,1.579,14.755,12.493,1032.77,992.075,0.633,-134.84,65.0,632.0,27.41,2.061,12.953,52.292,-0.55,10.879,52.681,2.113,406.156
4.266,20.888,4.197,140.404,1.446,23.126,769.0,582.84,1868,427.806,28.219,1.89,2023-07-02 23:50:29,2.045,15.53,12.33,954.39,992.046,0.89,-112.29,68.4,661.0,27.374,2.724,13.152,51.78,-0.38,10.763,53.72,2.642,439.802
5.229,20.893,4.615,149.401,1.448,23.115,785.0,573.983,1871,422.682,27.274,3.3,2023-07-02 23:52:28,1.856,18.843,12.325,912.177,992.089,1.256,-99.77,56.7,677.0,27.382,3.543,13.49,51.798,-0.5,10.76,52.168,2.48,471.096
4.893,20.896,4.254,142.143,1.45,23.106,800.0,564.997,1868,419.307,27.623,2.975,2023-07-02 23:54:28,1.7,15.174,12.316,878.202,992.089,1.068,-93.19,61.5,690.0,27.36,3.363,13.826,51.795,-0.37,10.754,52.967,2.294,447.92
4.874,20.893,4.396,139.874,1.452,23.098,807.0,560.133,1861,417.955,28.68,2.048,2023-07-02 23:56:28,1.64,13.032,12.372,862.133,992.077,0.852,-67.32,61.1,696.0,27.362,3.882,14.15,52.01,0.03,10.794,52.737,2.386,439.637
6.099,20.892,7.499,158.778,1.453,23.093,812.0,556.168,1883,416.941,29.933,5.089,2023-07-02 23:58:29,2.331,25.983,12.356,854.183,992.089,2.383,-46.48,64.8,699.0,27.369,6.029,14.357,51.97,0.08,10.783,52.427,3.195,498.003
5.54,20.892,4.765,134.105,1.454,23.092,818.0,553.526,1863,416.278,30.695,2.272,2023-07-03 00:00:29,1.55,17.567,12.304,835.573,992.057,0.861,-30.59,69.4,706.0,27.358,3.406,14.472,51.797,-0.01,10.746,52.256,2.337,422.212
5.549,20.892,3.78,121.412,1.455,23.091,824.0,550.024,1870,416.065,31.344,2.446,2023-07-03 00:02:29,1.491,12.167,12.323,820.23,992.068,1.232,-26.83,62.1,712.0,27.359,2.938,14.642,51.864,-0.04,10.76,52.808,1.76,376.699
4.697,20.893,3.425,128.814,1.457,23.093,843.0,543.888,1885,415.144,31.451,0.97,2023-07-03 00:04:31,1.41,16.167,12.2,759.664,992.035,0.19,-33.98,63.1,735.0,27.345,2.21,14.735,51.443,-0.23,10.673,52.423,2.087,396.974
5.014,20.892,3.561,128.081,1.458,23.09,849.0,539.546,1882,413.397,31.3,1.894,2023-07-03 00:06:31,1.643,10.506,12.198,749.942,992.008,0.501,-39.47,61.3,739.0,27.343,2.19,14.797,51.443,-0.27,10.672,52.45,1.943,397.324
5.613,20.901,4.774,127.329,1.459,23.088,866.0,532.71,1871,410.934,30.843,3.504,2023-07-03 00:08:31,1.657,15.35,12.043,698.238,991.988,1.809,-45.55,71.6,759.0,27.343,4.241,14.829,50.928,-0.49,10.564,55.402,2.19,403.624
5.971,20.898,6.43,138.903,1.458,23.082,894.0,522.308,1877,404.617,29.302,5.317,2023-07-03 00:10:31,1.613,28.182,11.869,617.722,991.946,2.714,-56.82,62.0,791.0,27.328,5.999,14.826,50.368,-0.71,10.444,52.836,2.662,426.656
5.327,20.902,4.422,130.126,1.46,23.06,902.0,519.545,1882,400.858,28.346,3.515,2023-07-03 00:12:32,1.61,14.336,11.876,593.557,991.959,0.775,-58.13,62.0,801.0,27.329,4.0,14.978,50.457,-0.67,10.449,52.505,2.128,409.153
6.693,20.902,3.404,109.395,1.461,23.048,899.0,518.974,1894,399.728,28.831,2.148,2023-07-03 00:14:31,1.125,11.809,11.951,604.766,991.951,1.189,-39.65,59.2,797.0,27.314,2.389,15.221,50.743,-0.22,10.501,53.422,1.36,347.947
4.789,20.901,4.024,140.486,1.46,23.041,909.0,512.402,1850,398.795,29.101,2.014,2023-07-03 00:16:33,1.983,11.811,11.826,588.383,991.954,1.552,-23.99,71.3,803.0,27.291,2.548,15.349,50.349,0.02,10.415,54.586,2.285,436.05
5.681,20.901,4.774,139.683,1.461,23.035,919.0,507.663,1868,396.859,28.436,2.611,2023-07-03 00:18:32,1.817,12.116,11.719,563.879,991.929,1.522,-30.45,64.7,813.0,27.29,3.036,15.393,50.012,-0.27,10.342,52.728,2.205,439.178
6.101,20.907,3.654,117.739,1.462,23.028,926.0,504.373,1875,393.779,27.888,1.96,2023-07-03 00:20:32,1.024,12.292,11.646,544.647,991.905,1.835,-42.01,62.8,821.0,27.281,3.126,15.423,49.794,-0.59,10.293,51.852,1.716,372.093
3.95,20.906,2.523,110.193,1.462,23.014,927.0,502.53,1849,391.684,27.782,1.159,2023-07-03 00:22:33,1.19,10.162,11.671,545.209,991.899,0.687,-31.78,58.6,821.0,27.263,1.288,15.514,49.919,-0.4,10.31,53.634,1.581,346.603
3.591,20.908,3.396,143.585,1.462,23.004,926.0,502.75,1878,391.455,27.948,0.668,2023-07-03 00:24:34,1.968,15.352,11.623,548.66,991.873,0.614,-13.04,57.7,819.0,27.238,1.4,15.609,49.791,-0.13,10.278,52.769,2.432,448.285
4.701,20.908,4.241,134.488,1.463,22.991,933.0,498.422,1885,390.639,28.021,1.81,2023-07-03 00:26:33,1.637,14.316,11.597,538.577,991.85,1.173,-14.37,66.4,824.0,27.23,2.039,15.675,49.743,-0.08,10.261,54.37,2.386,413.236
4.235,20.91,3.954,140.999,1.464,22.978,937.0,497.357,1894,388.865,27.876,1.112,2023-07-03 00:28:33,1.761,18.463,11.49,521.056,991.824,0.902,-16.0,62.5,831.0,27.23,2.661,15.693,49.43,-0.28,10.189,53.083,2.573,433.112
3.502,20.908,3.167,135.516,1.464,22.97,946.0,492.078,1900,386.673,27.282,0.872,2023-07-03 00:30:34,1.456,14.981,11.456,505.519,991.828,0.847,-25.26,61.9,837.0,27.209,2.394,15.71,49.347,-0.4,10.167,53.339,2.336,419.584
3.674,20.908,4.291,157.985,1.464,22.956,945.0,491.404,1901,385.612,27.453,0.69,2023-07-03 00:32:34,2.078,23.843,11.451,511.331,991.815,0.438,-20.69,57.8,832.0,27.209,1.842,15.767,49.372,-0.26,10.164,52.218,3.217,494.666
3.465,20.908,3.652,126.865,1.463,22.946,943.0,492.46,1909,385.845,27.72,1.026,2023-07-03 00:34:35,2.006,15.311,11.457,514.171,991.791,0.374,-11.83,65.3,833.0,27.203,1.163,15.831,49.419,-0.1,10.168,53.173,2.791,399.526
3.931,20.908,3.43,123.351,1.463,22.94,945.0,490.088,1899,386.557,28.225,1.989,2023-07-03 00:36:35,1.462,15.876,11.462,515.635,991.792,0.797,-6.32,56.3,833.0,27.202,2.005,15.846,49.455,0.04,10.172,51.881,2.166,385.575
2.869,20.908,2.601,126.388,1.461,22.936,947.0,486.27,1881,386.419,28.851,0.674,2023-07-03 00:38:35,1.278,15.248,11.48,524.973,991.78,0.094,-13.17,72.2,829.0,27.201,0.676,15.826,49.526,0.02,10.184,54.088,2.083,404.325
4.83,20.913,3.239,120.305,1.462,22.93,949.0,485.852,1888,386.101,28.927,1.401,2023-07-03 00:40:34,1.275,16.167,11.393,515.512,991.762,0.751,-18.64,57.0,833.0,27.2,2.396,15.75,49.26,-0.06,10.126,52.189,1.84,383.444
5.069,20.911,4.387,142.323,1.46,22.929,947.0,487.385,1912,385.5,28.825,2.289,2023-07-03 00:42:36,1.583,15.157,11.396,519.978,991.741,1.831,-9.12,61.1,831.0,27.2,4.122,15.662,49.27,-0.13,10.128,52.385,2.073,441.078
3.533,20.91,2.719,127.295,1.459,22.921,944.0,487.004,1897,385.367,29.184,1.195,2023-07-03 00:44:36,1.4,14.599,11.43,535.102,991.707,0.216,2.45,66.4,825.0,27.2,1.687,15.571,49.406,-0.07,10.151,52.777,1.876,390.536
